customer_id,avg_transaction_value
C6764,1828.46625
C4410,2740.8366666666666
C1374,3224.0923076923073
C8980,2673.6911111111112
C2029,2586.421428571429
C7821,2006.9769230769232
C1883,3297.064
C4307,3272.8537499999998
C8333,3234.5642857142852
C2345,1226.4245454545453
C1531,2726.540833333333
C3517,3431.03
C3395,4185.9972727272725
C1650,3488.4399999999996
C7966,2621.433333333334
C7608,2927.882222222222
C9647,1819.6870588235295
C8735,2310.1413333333335
C1799,2578.44
C6488,3273.076666666667
C4745,2240.64
C8260,3594.4218181818187
C8702,2588.9605882352944
C8725,1959.437
C3629,2913.8450000000003
C6452,2254.4460000000004
C6957,2675.2570000000005
C2520,2772.176111111111
C9566,2089.887142857143
C4079,4028.2725000000005
C5473,3967.8025000000007
C7336,2440.7446666666665
C6315,3136.2871428571425
C6378,1464.246923076923
C7730,1675.4172222222223
C3802,2396.9453846153847
C3271,2032.432
C4926,3403.4525000000003
C8894,2027.7327272727273
C7776,2390.2766666666666
C7227,1694.6244444444444
C6901,2951.46875
C4683,1796.1513333333335
C5524,2864.4625
C8626,1779.868888888889
C6520,2856.212
C2227,3093.5241666666675
C4692,1603.711
C8996,2419.7760000000003
C4856,1997.9963636363636
C7191,2248.8272222222226
C1247,2469.83
C3366,2046.404285714286
C7144,2317.940909090909
C8082,3287.085833333333
C7207,2487.071428571428
C9751,2517.6685714285713
C6395,2945.834375
C1366,2525.5306666666665
C4477,2906.656666666667
C1339,2772.6655555555553
C4736,2607.281
C5324,2379.7378947368425
C3991,1793.3984615384616
C2035,1994.530769230769
C7130,2314.291
C3293,1796.372857142857
C4184,3417.565
C6093,2298.936666666667
C8606,2349.752
C8549,2464.9963636363636
C8317,2631.6283333333336
C6340,2705.5756250000004
C1229,2816.597
C2844,2514.875833333333
C4057,2225.4187500000003
C2918,1766.8769230769233
C8619,2716.9527272727273
C1277,2536.423846153846
C7613,2168.728333333333
C6932,2339.888
C3571,2472.899333333333
C2835,1895.364
C4850,2737.6827777777776
C3589,2592.4
C5168,3344.5
C8129,3332.042941176471
C8496,2856.5728571428567
C7610,2025.6725
C8215,1624.832727272727
C6545,2253.7450000000003
C7853,2779.164285714286
C1610,2462.150769230769
C3681,2578.636363636364
C5038,1480.6399999999999
C1236,1925.8399999999997
C9976,890.2275000000001
C6790,2776.653636363636
C1402,2582.440833333333
C4809,1844.4920000000002
C6102,1825.7771428571427
C2815,2785.663846153846
C3473,2842.914
C8598,2416.259
C1039,1445.059
C4459,2835.6766666666663
C9397,2895.793888888889
C4585,2088.9218181818183
C4538,2676.7233333333334
C4801,2191.4681818181816
C6613,1733.3384210526317
C6493,1747.4075
C1564,3061.8033333333333
C5863,1709.3671428571429
C2373,2836.1229411764702
C5563,2826.92
C3296,2377.124444444444
C8272,2298.3900000000003
C8921,2974.58
C4867,2132.2727272727275
C6237,2632.805384615385
C5953,1785.798947368421
C3592,3065.9384615384615
C4339,2595.7729411764703
C4051,2115.8985714285714
C6043,2557.8344444444447
C3108,2290.2716666666665
C5869,3641.99875
C5364,2380.5025
C2312,2611.696
C5770,2446.4669999999996
C7660,2415.673636363636
C8494,2815.36125
C9655,1867.5436363636366
C9549,2641.3384615384616
C1968,2534.837777777778
C2115,2712.8624999999997
C7143,1970.164
C4826,2050.305384615385
C7993,3111.61
C8309,1814.8246666666666
C5454,1728.2113333333332
C7538,2336.0057142857145
C7841,2612.2542857142857
C2356,2810.4487500000005
C7770,2014.8977777777775
C4994,2494.711764705882
C3595,2712.2325
C7808,2833.265
C5360,2622.650833333333
C4992,2489.451052631579
C3313,1260.3216666666667
C7056,2546.2819999999997
C6498,1832.972
C4553,2912.2690000000002
C8246,2309.4933333333333
C3089,3308.380588235294
C1981,2198.490454545454
C2499,3062.8307692307694
C9328,2659.208
C8901,1293.886
C9735,2385.6136363636365
C6058,2896.760909090909
C6217,2842.985454545454
C4811,2216.2580000000003
C8601,2717.302666666666
C7099,2241.95875
C1398,2775.3912499999997
C6286,3030.5361111111115
C6361,2333.2525
C2221,3258.997647058823
C4196,2237.787
C1415,2232.389090909091
C6164,2352.202222222222
C3179,3186.41
C3347,2376.487692307692
C1530,2457.774545454545
C4512,2004.2218181818184
C1403,2679.4139999999998
C3816,3186.326153846154
C6757,2567.821875
C6393,2593.6137500000004
C4246,2933.712222222222
C9289,2609.797857142857
C7932,2167.83875
C9319,1659.9377777777781
C6537,2567.2525
C1956,1749.7445454545452
C6658,2234.7970588235294
C6638,2699.986470588235
C4475,2912.122307692308
C3772,2201.71625
C3757,2925.217777777778
C3828,2564.1584615384613
C9633,1807.316
C9837,2719.5499999999997
C3284,3912.6749999999993
C4710,1927.8383333333331
C1022,2655.087777777778
C1687,2517.2924999999996
C6770,2875.7380000000003
C2686,2342.3578571428575
C2528,2340.446470588235
C9284,2994.8310526315795
C5023,1994.9930769230773
C2565,2346.7314285714283
C8864,3093.2430769230773
C8245,2823.4408333333336
C6179,1813.848
C5853,2383.991
C5070,2700.897272727273
C3815,1713.8246153846155
C5744,2584.375
C3730,3478.9830769230766
C6840,1459.9170000000001
C1906,2802.358571428572
C2922,2095.7393333333334
C2306,2425.507
C8620,2681.8383333333336
C1639,2587.3399999999997
C1475,1827.5641666666668
C6581,2374.1166666666663
C4056,2196.948
C2174,2955.4663636363634
C5546,1683.3285714285716
C6010,1932.0571428571425
C6279,2880.419411764706
C1537,2934.411666666667
C1228,3366.9049999999997
C2071,1642.865
C3869,2288.8653846153848
C1082,2382.5246153846156
C3522,2861.3246153846153
C8292,2667.647857142857
C3292,2394.4214285714284
C8792,3108.730666666666
C6876,2526.597272727273
C1025,1784.163846153846
C9723,3028.9730769230764
C8293,2020.1135714285717
C8951,3689.6271428571426
C5135,2763.333157894737
C9912,2264.781
C2468,2939.875
C4028,3011.0342857142855
C2394,2102.875
C3294,2312.169166666667
C8736,2065.9483333333337
C7045,2410.5536363636365
C4841,1885.5616666666665
C9996,1857.8774999999998
C5530,1800.7877777777778
C9564,2172.6284615384616
C9585,1869.6607142857142
C2620,2295.501818181818
C9337,2504.6433333333334
C5415,2309.5908333333336
C4121,2554.33
C1094,2984.064615384615
C1206,2732.0222222222224
C4762,2584.6111111111113
C6022,3040.6923529411765
C9184,2973.572142857143
C7067,2268.4800000000005
C4696,1808.6244444444444
C4605,2313.1800000000003
C8771,2477.880909090909
C6235,1335.8807142857142
C8059,2304.6458823529415
C7353,3103.9475
C7554,2257.7607692307693
C7170,2227.8171428571427
C7974,2538.876111111111
C6993,2417.3153846153846
C1380,2344.8599999999997
C2522,2472.944761904762
C3520,2559.367857142857
C1214,2729.1541176470587
C4807,1818.6176923076926
C8700,1930.5799999999995
C6381,1672.4254545454546
C9243,2567.9035
C9946,1650.4285
C9764,2564.1054545454544
C9739,2439.8513333333335
C8992,2771.87
C3221,2268.259
C9032,1822.2311111111112
C2973,2136.1638461538464
C5129,2544.194117647059
C8712,3648.921428571429
C3971,2160.7464285714286
C2604,3045.49
C9307,2834.348
C4198,2971.3190909090913
C2076,3335.3844444444444
C2653,3438.0863636363633
C4853,2501.412777777778
C9105,1746.1515384615386
C4805,1744.361
C2247,1916.0664285714286
C5947,2414.935238095238
C4837,2865.002727272727
C5108,2828.6150000000002
C5768,2401.3438461538462
C1731,2896.75
C7997,3452.17619047619
C3739,3094.3794444444447
C8437,2706.410714285714
C9558,1797.1366666666665
C1478,3032.053529411765
C1869,2738.2169999999996
C2315,2225.3046666666664
C4719,2242.393125
C2949,2248.8030769230772
C3421,2958.9075
C3494,3214.1083333333336
C9759,2407.283846153846
C8486,2393.5805263157895
C9273,1625.4388888888889
C1645,2410.09
C9931,1347.6741666666665
C7277,2875.3333333333335
C9016,2111.1800000000003
C4620,3680.15
C7632,2576.243636363636
C6627,3044.2470000000003
C5915,1179.6625000000001
C7422,2610.695
C4557,2340.2830000000004
C2471,2257.6978571428567
C4893,1693.4617647058822
C2186,3067.7875
C1838,2705.1636363636367
C3575,1842.4722222222222
C1078,2187.281111111111
C6159,1416.127
C8445,1711.1075
C9834,2451.9742857142855
C3418,2170.6985714285715
C4370,2000.3153846153846
C4820,3618.1699999999996
C5804,2026.3242857142857
C6389,2465.4394444444442
C6935,1966.6853333333331
C2288,2624.4125
C7540,2724.9387500000003
C7125,1608.04
C4011,2670.2958333333336
C8480,3219.6400000000003
C8656,2445.794375
C9934,1995.6293333333335
C6062,1528.0349999999999
C9860,2245.529285714286
C7609,3436.0506250000003
C6797,2207.352352941177
C6353,1556.7546153846151
C3398,1405.3845454545453
C1722,2897.546923076923
C5959,1974.0077777777778
C1139,3251.8878571428572
C7627,1693.7024999999999
C8688,2411.5892307692307
C8650,2172.2953333333335
C7165,2302.7250000000004
C1886,1401.8315384615382
C4400,1627.457777777778
C5905,3727.1474999999996
C5774,2686.344285714286
C2590,1700.194
C9594,2934.3372727272726
C8100,2320.6588235294116
C3034,2722.2214285714285
C6357,1308.7214285714288
C3030,1649.2370000000003
C7881,2457.7000000000003
C3088,2872.978823529412
C8868,2521.590833333333
C5665,1460.388
C9620,2653.993125
C1183,2522.180588235294
C3300,2877.0099999999998
C4085,2251.4188888888893
C6089,1913.299375
C4089,2463.971111111111
C6299,2987.070588235294
C2596,1616.7085714285713
C3992,3052.843684210526
C8194,1978.470769230769
C7122,1814.5552380952383
C2747,2966.536363636364
C4813,2333.880833333333
C2635,3059.5412499999998
C9355,2034.636923076923
C9097,1929.6907142857142
C8198,2570.2135714285714
C1664,2810.5049999999997
C6938,2528.022727272727
C4680,2554.916
C8372,2144.8458333333333
C2935,2214.2325
C5380,3287.6283333333336
C9614,2491.9300000000003
C6834,2164.0423076923075
C7133,1885.8521428571428
C8203,3151.8192307692307
C9258,2131.206
C1253,2402.5730000000003
C5678,2207.205
C7607,2077.6823529411763
C5293,3225.8524999999995
C6018,2614.8462499999996
C3994,2041.104117647059
C5337,2223.7708333333335
C8153,2821.588181818182
C9169,3120.28
C2070,2388.072352941176
C4476,2411.470588235294
C6166,1742.3477777777778
C1890,3052.9583333333335
C8507,2553.217142857143
C1295,2945.813571428571
C1927,2096.4744444444445
C7943,2826.08375
C4309,2680.1024999999995
C5692,2446.051111111111
C5980,2925.0957142857146
C5210,1826.1299999999999
C2101,2633.617894736842
C4030,2299.897333333334
C3621,2149.9175
C2464,2349.637142857143
C7708,3163.3458333333333
C9639,2605.9970000000003
C2363,2719.1875
C4967,2380.518888888889
C5326,1521.8766666666663
C7163,2032.795
C8811,2464.4900000000002
C6601,3244.13375
C1012,3034.7490000000003
C4619,1931.2483333333337
C2787,2744.181875
C3244,3184.445714285714
C5833,1988.6023076923075
C6511,2473.3109090909093
C9526,3130.068888888889
C1988,3101.327058823529
C5908,2091.805
C7915,1459.6154545454547
C6911,2188.0225
C1411,2571.8728571428574
C8501,2429.2725
C5379,2156.5673684210524
C9145,2791.383333333333
C9873,2147.2225
C2106,2513.217368421053
C8924,3125.5835714285713
C6781,2367.1776923076923
C1205,2666.110909090909
C2310,1838.1866666666667
C4013,2482.98125
C7959,1507.0011111111112
C5190,2297.6461538461535
C2958,3866.745454545455
C5423,1596.4257142857143
C3931,2363.775333333333
C8613,2500.794
C4378,2466.2407142857146
C2159,3191.8773333333334
C7890,2381.28375
C1330,2338.4945454545455
C3111,2328.1788235294116
C6098,1867.8000000000002
C4091,2807.6049999999996
C6414,3002.5147619047616
C4304,3357.745263157895
C2269,1852.6437500000002
C5982,3202.1827272727273
C9177,2201.9285714285716
C7044,2664.029230769231
C1825,3270.7368749999996
C9796,3176.805
C2239,2162.7966666666666
C1616,2068.6416666666664
C3080,3414.3799999999997
C6565,2860.5485714285714
C7852,2980.9430769230767
C8886,3659.06625
C2470,2475.8100000000004
C8596,3708.082
C7450,2623.768181818182
C7089,2209.318333333333
C4455,3112.895
C2708,2754.9453846153847
C8793,3510.1545454545453
C5945,2865.285
C3539,2434.6675000000005
C6564,2712.8559999999998
C7606,2002.7162500000002
C8545,2592.2328571428566
C6176,2292.59
C7358,2239.098823529412
C8028,2485.72375
C2273,2563.340909090909
C4185,2534.115555555555
C6009,3274.085
C1931,3506.433571428571
C4960,2432.949
C4833,3349.52
C7757,2789.4878571428567
C5503,2147.1266666666666
C7297,3438.3025
C1434,2570.0425
C4380,2610.804166666667
C2486,1725.9325
C2175,2706.2216666666664
C4080,3628.689090909091
C9063,3405.827500000001
C1302,2541.5153846153844
C6615,2633.4566666666665
C5534,2125.393
C4012,3107.4762499999997
C7805,2479.7400000000002
C6494,2239.7555555555555
C5094,1305.103076923077
C3114,2732.534166666667
C3833,2338.9539999999997
C2690,1988.2454545454543
C2083,3110.589333333333
C7779,2532.1784615384613
C6004,2634.6259999999997
C7668,2705.098461538462
C5246,2895.287142857143
C2181,2773.4525
C2658,2862.9466666666663
C6505,3586.97125
C3183,2186.6115384615387
C2154,2822.4800000000005
C9453,2593.730714285714
C2439,3273.1811111111115
C9935,2860.2914285714287
C5625,2361.0926315789475
C5818,2840.6733333333336
C2004,2067.520909090909
C2762,1817.3433333333332
C5590,2299.8535294117646
C6333,2167.274
C6855,2240.5988888888887
C8504,3142.4842857142858
C6370,2131.6072222222224
C2987,2182.23
C7294,2912.26875
C5319,2677.6314285714284
C1315,2441.4575000000004
C9695,2349.1983333333333
C9669,1653.116153846154
C7096,1457.725
C7301,1999.22125
C3906,1600.4399999999998
C9797,2284.357
C7494,2723.995384615385
C9029,2372.832777777778
C7376,2579.7377777777783
C6026,2657.975
C9279,3456.5
C4816,2030.6309090909092
C9059,2612.215333333333
C3020,2737.8706666666667
C4609,2427.6099999999997
C8770,3269.5899999999997
C5828,2075.9199999999996
C7050,2607.0188888888893
C4134,1060.8674999999998
C3880,2562.9700000000003
C4715,2477.4712499999996
C1971,2866.7236363636366
C6655,2950.5526666666674
C2654,2977.542307692308
C1807,3766.1784210526316
C4906,2871.99
C2061,2532.362666666667
C3008,3091.8823076923077
C2077,2764.003571428572
C7919,2926.5512500000004
C8324,1933.8477777777775
C2750,2761.1322222222225
C1528,1996.4966666666664
C3964,2820.967142857143
C2745,2257.1266666666666
C5166,1192.9155555555556
C3269,2619.2839999999997
C8325,3667.88625
C7448,2784.3418181818183
C9152,2469.43375
C3511,2667.352727272727
C8352,3092.708
C7802,2089.1479999999997
C7465,2212.038
C7178,2860.5986666666668
C1223,2487.1366666666668
C3692,2335.5899999999997
C9540,1960.576923076923
C8042,2379.9942857142855
C8373,1736.06
C1718,2317.697894736842
C8062,2617.81
C7961,1910.418333333333
C1555,2042.9107142857142
C4630,2146.380769230769
C7901,3344.714166666667
C4993,2227.340909090909
C9870,2222.6583333333333
C4160,2581.8266666666664
C4938,2034.965
C8161,3859.0090909090914
C8509,1932.104375
C9650,2983.148
C3988,2115.6628571428573
C5558,2259.343571428571
C3875,2847.0253846153846
C9291,2214.9874999999997
C7676,1903.9525
C4563,2639.4718181818184
C8819,2307.6057142857144
C2424,2862.3211764705884
C6647,1809.2290909090907
C5126,1560.666923076923
C9606,2399.215625
C1851,2614.2166666666667
C8844,3891.468888888889
C4873,2620.073636363636
C8076,2125.481
C1378,2374.594117647059
C9455,1814.8518749999998
C6479,1753.6799999999998
C3998,2789.8846153846152
C9114,2810.601052631579
C7005,1226.515
C2135,1578.9519999999998
C8940,2957.57625
C7368,4058.468
C1421,2335.2154545454546
C3052,1993.627692307692
C1865,2016.9488888888886
C8502,2567.636875
C7476,2351.8133333333335
C3958,2459.9988235294118
C2329,2511.045833333333
C6751,2829.400666666667
C6071,2632.6213333333335
C5146,3130.387142857143
C3484,2215.654705882353
C6659,1762.70625
C3801,2310.807777777778
C8467,2379.58
C8801,2655.2053846153844
C8220,2475.7799999999997
C8423,2616.312
C4016,2845.617272727273
C9855,2872.8619999999996
C8836,2818.248666666667
C2916,3382.345714285714
C6541,2374.0340000000006
C2523,2209.402
C1679,2427.646923076923
C5802,2100.672222222222
C7561,3840.3227272727277
C4678,2573.6876923076925
C2447,3260.3035714285716
C6313,2976.23
C3391,2292.042222222222
C3431,1877.6121428571428
C3871,2907.6422222222222
C4315,2940.008888888889
C3704,2175.8172727272727
C4703,2953.1573333333336
C8742,2001.1016666666667
C7962,2839.3505882352943
C1719,2558.3515384615384
C7635,2820.9808333333335
C1123,3396.1666666666665
C9510,2131.915
C4685,2542.285833333334
C9703,2613.1072727272726
C1702,1571.6761538461537
C8766,1983.5172727272727
C2769,1585.917857142857
C1261,3778.8380000000006
C5564,1313.118181818182
C8044,3456.1
C7400,2169.6357142857146
C5025,1791.676923076923
C5674,2265.855555555556
C5424,2573.988888888889
C8891,2074.623
C4221,2777.1091666666666
C2314,2180.2633333333333
C5916,3418.5582352941174
C6987,2199.808461538461
C5207,2582.5430769230766
C6028,2816.7670588235296
C7112,2696.2341666666666
C3095,3002.375
C6453,2632.9138888888892
C4827,2401.672857142857
C5124,1626.8055555555557
C8908,2410.3007692307688
C7405,2293.580625
C5295,3018.223076923077
C4005,2449.068333333333
C1335,3286.0033333333336
C7059,2630.826363636363
C9377,2894.267777777778
C8450,3033.317
C2059,2576.8238461538463
C1326,1866.3946666666668
C2104,2240.9324999999994
C7423,2479.524545454545
C3433,2790.572380952381
C8695,2708.0899999999997
C7419,2024.603846153846
C2885,3470.4277777777775
C4759,2821.2827272727272
C1217,2551.896153846154
C4648,3797.7157142857145
C2997,1927.1928571428573
C8964,1485.0076923076922
C1397,2206.4878947368425
C7196,2453.4666666666662
C6234,2510.74375
C8428,2610.863076923077
C8918,3450.4539999999997
C5251,2618.7777777777774
C9120,3328.9016666666666
C4828,3665.1872727272726
C8763,2940.81
C9348,2512.508571428571
C5407,3823.9975
C1191,2617.549
C5451,2596.319473684211
C8955,1997.6024999999997
C6910,2856.148947368421
C9582,2141.1600000000003
C5355,3475.4446153846156
C6006,2648.6585714285716
C4955,2505.5627777777777
C9092,2642.354166666667
C1233,2696.0136363636366
C7845,2358.1146153846153
C5378,1999.1090909090906
C3196,2546.9475
C6925,2423.9876470588238
C8513,3511.061
C8089,3016.9353846153845
C2257,1950.9346666666668
C8458,2334.076923076923
C1866,2675.6561538461538
C8900,2207.9785714285713
C7605,2178.685
C1418,1771.7335714285714
C1874,2803.9277777777775
C1620,3166.3142857142857
C4777,2619.387272727273
C1678,3024.1989999999996
C1782,2384.4326666666666
C7203,2006.9666666666667
C8211,2840.0499999999997
C3260,2980.612666666667
C4732,3096.4693749999997
C2941,3619.466666666667
C8025,2776.2820000000006
C9216,1767.299090909091
C6769,2472.152
C8577,2403.6357894736843
C4785,1848.3183333333334
C2008,2774.1421428571434
C1188,2882.6471428571426
C8334,1688.0416666666667
C5825,2973.9876470588238
C3755,2443.085
C8988,3113.112307692308
C1441,3578.39
C9525,1396.3345454545454
C8993,2950.5875000000005
C1841,2205.413125
C6728,2247.8457142857146
C2391,1601.1975
C3448,3927.5813333333335
C9108,2585.743
C9417,2010.5441666666668
C6763,3092.0523076923077
C2509,2446.6872727272726
C8721,3021.4392857142857
C9632,2793.005
C6948,3413.902857142857
C5549,1917.635
C4688,2675.5269999999996
C9653,2375.5473333333334
C5985,1816.7207692307695
C7530,2772.9964705882353
C4788,1922.9733333333334
C1772,2100.322
C9839,1546.2253846153847
C6272,2529.256153846154
C7989,2389.04
C3374,2240.2953846153846
C8561,3099.237777777778
C3639,4084.6111111111113
C6890,3090.5539999999996
C1303,2197.495454545455
C1765,2582.3423076923073
C4693,2623.502222222222
C8102,2712.3100000000004
C8072,1316.5625
C8164,3760.749
C1580,3410.7681818181813
C9041,2483.1846666666665
C3648,2457.0212500000002
C4896,2645.2839999999997
C3195,2352.0246666666662
C4584,2277.609
C8328,2455.4563636363637
C8883,2387.951333333333
C5895,3055.821875
C3123,2908.4044444444444
C6035,2252.3963636363637
C9973,2493.556363636364
C5390,1856.3246153846155
C1317,2356.1625000000004
C6291,2769.0046666666667
C7478,2688.3866666666663
C2015,1738.5549999999998
C4652,2003.6159090909093
C7670,3322.9928571428572
C4109,2244.182666666667
C1311,2860.0008333333335
C5140,2134.775882352941
C3731,2865.46625
C3215,2607.6205555555553
C8674,1689.7481818181818
C2540,2786.720909090909
C2897,2316.044285714286
C9042,3138.788
C4113,1971.7986666666666
C9403,2545.978888888889
C3908,1212.7981818181818
C3967,2205.6953846153847
C4618,3548.475
C1084,1944.0249999999999
C7651,2969.543125
C8548,2288.2963636363634
C6446,2047.103846153846
C7674,2819.7706666666663
C1816,2171.2038461538464
C9665,2708.383888888889
C2143,2287.0625
C3850,2761.2400000000002
C3408,2327.738888888889
C7954,1521.6580000000001
C8553,2245.106666666666
C1563,2344.9777777777776
C8671,3106.632727272727
C7739,1710.925
C5455,1579.92875
C8449,2725.168
C3430,3784.214166666667
C3018,2130.155625
C5912,2413.9045454545453
C4319,2296.0049999999997
C8615,2308.44
C7817,2847.7388888888886
C1928,2053.3561904761905
C9547,2582.93
C4684,2279.302666666667
C3609,2784.3764285714287
C7145,2528.56625
C3087,1478.4293333333333
C1715,2655.5335714285716
C1517,2224.2887499999997
C8083,3411.8875000000003
C6531,1973.9186666666667
C3239,2168.6383333333333
C6611,1485.3754545454547
C3148,2026.252857142857
C9611,1723.1392857142857
C1761,3558.4618750000004
C1936,2074.0166666666664
C7645,2837.3059999999996
C2945,2729.172727272727
C5691,2646.097272727273
C9952,1962.03
C6245,2378.9847058823534
C5796,3759.753333333333
C5807,2494.9755555555553
C8526,2459.180714285714
C8391,2518.0481818181815
C3356,3651.3650000000002
C1676,2939.065
C5575,1887.908181818182
C6618,1482.3864285714285
C3699,2843.9630769230766
C7348,2361.455294117647
C8939,2151.2152941176473
C7634,2002.6116666666665
C2011,2588.8983333333326
C5167,1774.2422222222222
C2245,2549.8925
C8201,2172.15
C4233,3257.7400000000002
C8183,1521.0825
C8399,2311.7028571428573
C5049,2159.6071428571427
C6651,2474.6549999999997
C1243,2195.114375
C5281,3050.1385714285716
C5012,2376.22
C3319,1884.8291666666667
C5277,2874.621428571428
C1457,2493.6083333333336
C7515,2006.743
C2308,2132.2436363636366
C6304,3419.0018181818186
C5628,2453.531666666667
C4178,1567.6026666666667
C7273,2923.725
C6801,2693.66
C5441,3118.9805
C5253,1564.802307692308
C7397,2388.9988235294113
C7152,1413.7483333333337
C2730,2435.410833333333
C8466,1542.141111111111
C6896,2243.122777777778
C7161,3703.01
C9475,2762.9758333333334
C8229,2885.701111111111
C4452,2352.161111111111
C6968,2185.561333333333
C5107,3012.4474999999998
C3504,2395.43
C8005,3386.02
C9107,2409.0607142857148
C1463,1288.3333333333333
C2797,2386.3852941176474
C5663,3554.1546153846157
C1667,2598.4253846153847
C7837,2819.28625
C3689,2876.0068421052633
C3837,2069.726
C8136,1720.0169999999998
C1831,2901.5492307692307
C6904,2142.19
C3569,2438.01375
C1140,3568.785714285714
C3543,2818.5361904761908
C8995,1946.0463636363638
C9500,1727.604
C4401,3277.1391666666664
C9521,3701.112
C2871,3089.2889999999998
C6097,2974.0989999999997
C3841,3108.450909090909
C1763,3268.4325
C7695,1517.539
C1340,3059.314
C6424,2430.1284615384616
C8330,2538.146315789474
C8909,1779.99375
C8361,2350.0538461538463
C5372,3202.415714285714
C2283,925.382
C5521,3214.882857142857
C7602,1899.81
C6246,2130.2788888888886
C7296,2778.000714285714
C2833,2665.946875
C8415,2218.560952380952
C7398,2703.1569230769232
C5823,2178.79
C5952,2324.8733333333334
C5995,2675.162857142857
C6544,3487.9837499999994
C4671,3610.3507692307694
C7748,2210.3555555555554
C4995,2368.897857142857
C7822,2804.352
C7672,2629.7657894736844
C3130,3061.905
C2851,2696.456666666667
C8542,2030.7825
C3043,1896.4292857142852
C2601,2812.942727272727
C3867,2658.33875
C7767,2019.2646666666665
C8267,2652.4370588235292
C5437,3022.447222222222
C1135,3034.78125
C3892,3712.2589999999996
C5699,2024.4172727272728
C2793,1954.4630000000002
C3549,2354.2479999999996
C1446,1987.6658333333332
C6099,2437.9866666666667
C9044,2382.3999999999996
C8430,2430.734
C9967,2021.2390909090907
C7047,2724.8913333333326
C2010,2806.945
C8130,2908.0723076923073
C8124,1967.3166666666666
C1423,3212.9466666666663
C1009,3325.407
C2849,2170.5622222222223
C9532,2470.245454545455
C6135,2942.291
C1681,3528.3799999999997
C4243,2456.979375
C8959,2524.985833333333
C8023,2100.247857142857
C6467,2137.701
C7053,1955.7741666666668
C8134,1997.726111111111
C6986,2857.5170000000003
C4859,3267.165384615384
C9004,1735.4266666666667
C4358,3519.7830000000004
C8261,2403.2287499999998
C5632,1790.71
C6267,1991.0507692307692
C1210,2723.191764705882
C2634,2035.2999999999997
C8804,2214.7242857142855
C4511,2734.8309090909092
C2588,1879.5958333333335
C2641,1975.2833333333338
C6457,3101.565384615385
C1376,2854.67
C5700,2575.3657142857146
C1132,3644.8082352941174
C3236,3254.3309090909092
C1916,2560.6292857142857
C2996,1628.2090909090912
C3301,1354.045
C9734,1959.4375
C1320,2789.7000000000003
C9249,2630.3171428571427
C2681,2757.8985000000002
C8375,3554.0945454545454
C7965,2251.879285714286
C6553,2121.6757142857145
C4275,2450.4729411764706
C8665,2793.499
C4123,2162.201111111111
C5610,3405.2583333333328
C2718,2371.72052631579
C2082,3122.511
C4281,3080.7152941176473
C9222,1651.89
C2592,2691.9727272727273
C2384,1523.81
C1347,3070.2119999999995
C9968,2788.35
C1518,2378.5416666666665
C5707,1584.6609999999998
C1226,2026.253
C8432,1978.7715384615383
C5545,2657.352142857143
C2564,2139.647857142857
C7814,1577.9414285714286
C6849,1947.5714285714287
C7902,3968.7200000000003
C4771,2149.4518181818185
C6691,2957.0145454545454
C9395,2763.358888888889
C9161,1858.0723529411762
C5650,1844.229230769231
C9239,4035.064
C6053,2468.23875
C9866,2201.6549999999997
C7491,2646.165
C2246,1357.5416666666665
C5115,2554.2272222222223
C2448,2941.858823529412
C3572,2074.356
C7356,1939.915
C3377,2481.75
C9656,2352.4729411764706
C2976,2802.405714285714
C4343,2651.449411764706
C5506,2878.4105882352937
C6747,3639.574444444444
C2651,3291.3766666666666
C3674,2733.9223076923076
C4249,1555.9199999999998
C9694,2592.2815789473684
C8865,2212.777857142857
C2179,2405.8115384615385
C6783,2686.221111111111
C2294,2346.242307692308
C4862,2035.6866666666667
C8066,2639.0530769230772
C3328,4186.596153846154
C5330,2550.07
C2436,2762.117222222222
C7267,2182.883846153846
C5111,2257.8866666666668
C4077,3068.407857142857
C7631,3311.9808333333335
C6694,1677.1237499999997
C1121,2992.054736842105
C6538,2620.066153846154
C4890,2734.1945454545453
C9117,2797.785263157895
C3382,3573.218571428571
C1652,2931.403846153846
C2194,2318.488888888889
C6461,2518.4616666666666
C8622,2103.3677777777775
C3113,3427.8825
C3732,1245.7875000000001
C3567,2769.575714285714
C2280,2819.426470588235
C6831,1457.2566666666667
C6181,2105.2636363636366
C7097,2038.5275
C8942,2169.5375
C3688,1976.9191666666666
C7788,2037.4544444444446
C6674,1520.077857142857
C6352,3258.566153846154
C4739,2101.87875
C8295,1415.6173333333334
C3302,2936.9135294117646
C3321,2234.6222222222223
C4084,2444.67875
C6609,2705.2508333333335
C6149,2017.1623076923076
C9246,2863.7700000000004
C5491,3201.7906666666668
C5647,1797.8575000000003
C9410,2980.5045454545457
C7588,2250.9811764705883
C3599,3218.808888888889
C2223,2037.2766666666664
C1708,2602.8742857142856
C4637,2462.4500000000003
C1342,2022.5486666666668
C3751,2284.3223076923077
C2113,2508.406153846154
C8388,2590.289166666667
C6128,3466.816153846154
C9742,2297.34
C6409,2443.5153333333337
C5771,1913.479
C6008,2187.884375
C4948,2076.1899999999996
C6130,2114.0638461538465
C2003,2829.4225
C8975,2181.2799999999997
C5015,2056.736923076923
C4988,3467.456666666667
C1306,2473.7253846153844
C9147,2276.115714285714
C7795,2060.2233333333334
C6251,2302.8627272727276
C7264,2732.8845454545453
C1862,3307.702727272727
